e1	e2	p	p_id	p_name	p_equation	p_genes
12DGR120tipp	XANt	9.049925714886808e-06	0.0009137968213767915	0.0010443512033530087	1.6158964769869307e-05	0.0013049450549450549
12DGR140tipp	XANt	9.049925714886808e-06	0.0009137968213767915	0.0010443512033530087	1.6158964769869307e-05	0.0013049450549450549
12DGR141tipp	XANt	9.049925714886808e-06	0.0009137968213767915	0.0010443512033530087	1.6158964769869307e-05	0.0013049450549450549
12DGR160tipp	XANt	9.049925714886808e-06	0.0009137968213767915	0.0010443512033530087	1.6158964769869307e-05	0.0013049450549450549
12DGR161tipp	XANt	9.049925714886808e-06	0.0009137968213767915	0.0010443512033530087	1.6158964769869307e-05	0.0013049450549450549
12DGR180tipp	XANt	9.049925714886808e-06	0.0009137968213767915	0.0010443512033530087	1.6158964769869307e-05	0.0013049450549450549
12DGR181tipp	XANt	9.049925714886808e-06	0.0009137968213767915	0.0010443512033530087	1.6158964769869307e-05	0.0013049450549450549
12PPDRtpp	XANt	9.049925714886808e-06	0.0009137968213767915	0.0010443512033530087	1.6158964769869307e-05	0.0013049450549450549
12PPDStpp	XANt	9.049925714886808e-06	0.0009137968213767915	0.0010443512033530087	1.6158964769869307e-05	0.0013049450549450549
23DAPPAt2pp	ADNt2	9.02591469153425e-06	0.0009137968213767915	0.0010443512033530087	1.6116092536251068e-05	0.0013049450549450549
23DAPPAt2pp	ASPt2	9.02591469153425e-06	0.0009137968213767915	0.0010443512033530087	1.6116092536251068e-05	0.0013049450549450549
23DAPPAt2pp	CYTDt2	9.02591469153425e-06	0.0009137968213767915	0.0010443512033530087	1.6116092536251068e-05	0.0013049450549450549
23DAPPAt2pp	DADNt2	9.02591469153425e-06	0.0009137968213767915	0.0010443512033530087	1.6116092536251068e-05	0.0013049450549450549
23DAPPAt2pp	DCYTt2	9.02591469153425e-06	0.0009137968213767915	0.0010443512033530087	1.6116092536251068e-05	0.0013049450549450549
23DAPPAt2pp	DURIt2	9.02591469153425e-06	0.0009137968213767915	0.0010443512033530087	1.6116092536251068e-05	0.0013049450549450549
23DAPPAt2pp	GLUt2	9.02591469153425e-06	0.0009137968213767915	0.0010443512033530087	1.6116092536251068e-05	0.0013049450549450549
23DAPPAt2pp	PIt6	9.02591469153425e-06	0.0009137968213767915	0.0010443512033530087	1.6116092536251068e-05	0.0013049450549450549
23DAPPAt2pp	THMDt2	9.02591469153425e-06	0.0009137968213767915	0.0010443512033530087	1.6116092536251068e-05	0.0013049450549450549
23DAPPAt2pp	THRt3	9.02591469153425e-06	0.0009137968213767915	0.0010443512033530087	1.6116092536251068e-05	0.0013049450549450549
23DAPPAt2pp	TRPt6	9.02591469153425e-06	0.0009137968213767915	0.0010443512033530087	1.6116092536251068e-05	0.0013049450549450549
23DAPPAt2pp	TYRt6	9.02591469153425e-06	0.0009137968213767915	0.0010443512033530087	1.6116092536251068e-05	0.0013049450549450549
23DAPPAt2pp	URAt6	9.02591469153425e-06	0.0009137968213767915	0.0010443512033530087	1.6116092536251068e-05	0.0013049450549450549
23DAPPAt2pp	URIt2	9.02591469153425e-06	0.0009137968213767915	0.0010443512033530087	1.6116092536251068e-05	0.0013049450549450549
2AGPEAT120	ASPTRS	8.132888119397726e-05	0.0009137968213767915	0.0010443512033530087	0.0001452073701199149	0.0013049450549450549
2AGPEAT120	GLUTRS	8.132888119397726e-05	0.0009137968213767915	0.0010443512033530087	0.0001452073701199149	0.0013049450549450549
2AGPEAT140	ASPTRS	8.132888119397726e-05	0.0009137968213767915	0.0010443512033530087	0.0001452073701199149	0.0013049450549450549
2AGPEAT140	GLUTRS	8.132888119397726e-05	0.0009137968213767915	0.0010443512033530087	0.0001452073701199149	0.0013049450549450549
2AGPEAT141	ASPTRS	0.0007321122654504302	0.0009137968213767915	0.0010443512033530087	0.0013064704611739672	0.0013049450549450549
2AGPEAT141	GLUTRS	0.0007321122654504302	0.0009137968213767915	0.0010443512033530087	0.0013064704611739672	0.0013049450549450549
2AGPEAT160	ASPTRS	8.132888119397726e-05	0.0009137968213767915	0.0010443512033530087	0.0001452073701199149	0.0013049450549450549
2AGPEAT160	GLUTRS	8.132888119397726e-05	0.0009137968213767915	0.0010443512033530087	0.0001452073701199149	0.0013049450549450549
2AGPEAT161	ASPTRS	8.132888119397726e-05	0.0009137968213767915	0.0010443512033530087	0.0001452073701199149	0.0013049450549450549
2AGPEAT161	GLUTRS	8.132888119397726e-05	0.0009137968213767915	0.0010443512033530087	0.0001452073701199149	0.0013049450549450549
2AGPEAT180	ASPTRS	8.132888119397726e-05	0.0009137968213767915	0.0010443512033530087	0.0001452073701199149	0.0013049450549450549
2AGPEAT180	GLUTRS	8.132888119397726e-05	0.0009137968213767915	0.0010443512033530087	0.0001452073701199149	0.0013049450549450549
2AGPEAT181	ASPTRS	8.132888119397726e-05	0.0009137968213767915	0.0010443512033530087	0.0001452073701199149	0.0013049450549450549
